154,19508,this,DT,for,IN,red,NN
274,19508,this,DT,beyond,NN,little,JJ
715,19508,this,DT,reads,NNS,author,NN
839,19508,this,DT,','',desire,NN
842,19508,this,DT,",",",",regret,NN
903,19508,this,DT,of,IN,revolution-,NN
1040,19508,this,DT,in,IN,aspiration,NN
1078,19508,this,DT,.,.,communion,NN
1680,19508,this,DT,for,IN,reason,NN
1946,19508,this,DT,.,.,attitude,NN
2259,19508,this,DT,.,.,was,VBD
2293,19508,this,DT,",",",",douhle,NN
2401,19508,this,DT,discovered,VBD,symbol,NN
2458,19508,this,DT,of,IN,statement,NN
2520,19508,this,DT,in,IN,world,NN
3058,19508,this,DT,to,TO,",",","
3511,19508,this,DT,of,IN,species,NN
3579,19508,this,DT,in,IN,series,NN
4037,19508,this,DT,that,IN,corrupting,NN
4159,19508,this,DT,.,.,arrangement,NN
5096,19508,this,DT,of,IN,workingman,NN
5154,19508,this,DT,hears,VBZ,virile,NN
5398,19508,this,DT,``,``,ancient,NNP
5401,19508,this,DT,",",",",unique,NN
5405,19508,this,DT,",",",",unique,NN
5409,19508,this,DT,",",",",man,NN
5447,19508,this,DT,.,.,genius,NN
5653,19508,this,DT,in,IN,initiative,JJ
5760,19508,this,DT,then,RB,business,NN
6279,19508,this,DT,of,IN,article,NN
7031,19508,this,DT,for,IN,age,NN
7140,19508,this,DT,of,IN,era,NN
7477,19508,this,DT,of,IN,same,JJ
8200,19508,this,DT,in,IN,way,NN
8455,19508,this,DT,",",",",time,NN
8645,19508,this,DT,far,JJ,literary,JJ
8843,19508,this,DT,is,VBZ,because,IN
8959,19508,this,DT,taken,VBN,opportunity,NN
9193,19508,this,DT,to,TO,great,JJ
9262,19508,this,DT,'','',",",","
9418,19508,this,DT,.,.,",",","
9503,19508,this,DT,to,TO,was,VBD
9810,19508,this,DT,.,.,is,VBZ
10027,19508,this,DT,.,.,helps,NNS
10051,19508,this,DT,but,CC,time,NN
10092,19508,this,DT,.,.,worthy,JJ
10176,19508,this,DT,of,IN,nascent,NN
10213,19508,this,DT,.,.,novel,NN
10295,19508,this,DT,purchased,VBD,bohemia,NN
10328,19508,this,DT,during,NNP,same,JJ
10451,19508,this,DT,.,.,hohemianism,NN
10523,19508,this,DT,.,.,time,NN
10899,19508,this,DT,cites,VBZ,text,NN
10903,19508,this,DT,has,VBZ,to,TO
10965,19508,this,DT,secure,VB,freedom,NN
11361,19508,this,DT,of,IN,value,NN
12308,19508,this,DT,makes,VBZ,more,RBR
13275,19508,this,DT,in,NNP,he,PRP
13682,19508,this,DT,in,NNP,respect,NN
14037,19508,this,DT,whom,NN,phenomenon,NN
14230,19508,this,DT,for,IN,kinship,NN
14675,19508,this,DT,;,:,editorial,NN
14833,19508,this,DT,",",",",extraordinary,JJ
14941,19508,this,DT,in,NNP,regard,NN
15270,19508,this,DT,recognize,NN,!,.
15420,19508,this,DT,if,IN,dialogue,NN
15637,19508,this,DT,of,IN,tendency,NN
15783,19508,this,DT,.,.,spirit,NN
16007,19508,this,DT,",",",",boheme,NN
16562,19508,this,DT,of,IN,marvel,NN
17082,19508,this,DT,of,IN,kind,NN
17297,19508,this,DT,.,.,revelation,NN
17346,19508,this,DT,around,NNP,time,NN
17481,19508,this,DT,.,.,marine,NN
17543,19508,this,DT,",",",",propensity,NN
17956,19508,this,DT,for,IN,is,VBZ
17960,19508,this,DT,",",",",is,VBZ
17965,19508,this,DT,",",",",is,VBZ
17970,19508,this,DT,â€”,NN,is,VBZ
18074,19508,this,DT,in,IN,regard,NN
18219,19508,this,DT,],.,decisive,JJ
18361,19508,this,DT,",",",",invasion,NN
18679,19508,this,DT,'','',the,DT
18813,19508,this,DT,to,TO,political,JJ
18994,19508,this,DT,in,IN,a,DT
19031,19508,this,DT,",",",",theme,NN
19068,19508,this,DT,.,.,eschatology,NN
19103,19508,this,DT,of,IN,aristocratic,JJ
19259,19508,this,DT,(,:,",",","
19329,19508,this,DT,?,.,being,VBG
